applicant_age,gender,province,monthly_income_npr,loan_amount_npr,loan_tenure_months,max_dpd_24m,overdue_count_12m,bounce_count_12m,restructure_count,dscr,emi_income_ratio,income_stability,avg_bank_balance_6m,income_cagr_2y,ltv_ratio,collateral_score,insurance_flag,active_loan_count,credit_history_months,hard_enquiry_6m,bank_tenure_months,product_count,avg_deposit_12m,bs_month_applied,festival_proximity,district_npa_rate,remittance_inflow_flag,defaulted
28,Female,Lumbini,47600,246000,120,0,0,1,0,3.5,0.0991,1.0,500700.0,0.1017,0.4494,0.8,1,0,225,0,36,3,620800.0,2,55,0.0144,0,0
25,Female,Lumbini,15400,129000,60,0,0,0,0,2.3652,0.4494,1.0,103200.0,0.096,0.7773,0.6,1,1,61,1,15,6,91000.0,4,25,0.0135,1,0
54,Female,Madhesh,37000,296000,84,7,4,1,0,3.5,0.2198,1.0,32400.0,0.0832,0.2568,0.6,1,0,55,1,7,1,26700.0,11,21,0.015,0,0
60,Female,Lumbini,69400,1045000,48,40,1,0,0,1.4329,0.7313,1.0,123100.0,0.0839,0.6972,0.5,0,1,181,1,5,1,177000.0,5,17,0.0132,0,0
47,Male,Madhesh,31400,261000,60,26,1,0,0,3.5,0.2498,0.7,269900.0,0.2296,0.5992,0.6,1,0,32,1,63,2,142500.0,11,18,0.0139,0,0
28,Male,Sudurpashchim,25300,84000,48,11,7,5,0,3.5,0.1227,1.0,70500.0,0.0799,0.2686,0.8,1,0,29,0,22,5,72600.0,1,52,0.0152,0,0
62,Male,Province No. 1,67400,619000,120,0,0,0,0,3.5,0.286,1.0,209500.0,0.0277,0.7808,0.8,1,1,142,2,26,6,207600.0,10,72,0.0113,0,1
33,Male,Province No. 1,26000,111000,48,1,1,0,0,2.9946,0.3275,1.0,34000.0,0.0799,0.7563,0.6,1,1,217,1,38,1,500.0,12,51,0.0147,0,0
58,Male,Karnali,42500,384000,84,15,0,0,0,2.2485,0.4302,0.7,96700.0,0.14,0.7569,0.5,1,2,64,4,63,5,67400.0,7,0,0.0143,1,0
49,Female,Lumbini,16000,61000,36,25,1,0,0,3.5,0.2049,1.0,70700.0,0.1132,0.3149,0.6,0,0,240,1,4,3,118200.0,10,66,0.0155,0,0
39,Male,Sudurpashchim,8000,58000,12,0,0,0,0,1.0234,0.9509,1.0,33900.0,0.1171,0.7461,0.8,1,1,119,1,35,5,16400.0,7,0,0.015,1,0
54,Male,Bagmati,101100,688000,12,39,4,4,0,0.9857,0.9917,0.7,403700.0,0.1484,0.2734,0.5,0,1,56,0,144,6,294800.0,8,29,0.0106,0,1
48,Male,Madhesh,31500,232000,120,0,0,0,0,1.5057,0.6974,0.7,237300.0,0.1634,0.7479,0.4,1,4,208,2,7,4,182900.0,9,46,0.0149,0,0
59,Other,Bagmati,60100,560000,36,0,0,0,0,1.08,0.829,1.0,48000.0,0.148,0.7288,0.8,1,4,57,0,74,3,500.0,4,26,0.0113,0,0
46,Male,Bagmati,123200,546000,24,0,0,0,0,2.9665,0.3056,0.7,112600.0,0.1277,0.5724,0.6,1,0,23,0,144,2,93100.0,8,30,0.0121,0,0
37,Female,Province No. 1,53700,469000,48,0,0,0,0,1.8859,0.49,1.0,177500.0,0.1013,0.6063,0.6,0,2,121,0,47,1,171600.0,12,42,0.0121,0,0
24,Male,Province No. 1,18700,74000,36,10,2,1,0,3.5,0.2664,0.7,120500.0,0.1801,0.4314,0.8,1,1,20,2,5,1,45200.0,12,45,0.0125,0,0
62,Male,Madhesh,41500,200000,12,0,0,0,0,0.9266,0.8987,1.0,253700.0,0.0486,0.3964,0.5,0,1,96,1,33,3,178200.0,2,38,0.0129,1,0
53,Male,Bagmati,42500,713000,120,74,1,0,0,2.8305,0.378,0.4,104300.0,-0.0458,0.4277,0.4,0,0,30,1,135,5,101000.0,2,51,0.0112,0,1
25,Male,Lumbini,23400,179000,36,0,0,0,0,2.784,0.3804,0.4,16900.0,0.1636,0.7151,0.6,1,0,20,1,6,6,21000.0,10,81,0.0138,0,0
46,Male,Madhesh,50500,630000,24,0,0,0,0,0.7815,1.0432,0.7,75500.0,0.2081,0.3992,0.6,1,2,94,1,99,6,72700.0,6,9,0.0149,0,1
55,Male,Karnali,11600,192000,60,0,0,1,0,1.6016,0.6112,0.4,500.0,0.1457,0.4455,1.0,1,1,5,3,72,4,500.0,2,38,0.0151,0,0
50,Female,Province No. 1,40800,437000,84,0,0,0,0,1.3224,0.716,1.0,297800.0,0.0589,0.8113,0.5,0,2,96,1,15,4,298700.0,11,10,0.0135,0,0
32,Male,Gandaki,8000,109000,60,12,0,0,0,1.9558,0.5108,0.7,500.0,0.0024,0.3106,1.0,1,1,64,1,76,6,500.0,2,36,0.0129,0,0
26,Male,Bagmati,78100,907000,120,0,0,0,0,3.1602,0.3308,1.0,498500.0,0.1366,0.7681,0.6,1,1,13,4,34,6,325600.0,8,42,0.0122,0,0
60,Male,Bagmati,90800,575000,24,0,0,1,0,1.7833,0.5674,1.0,601100.0,0.0298,0.7868,0.8,1,2,8,1,19,5,753200.0,10,80,0.0127,1,0
36,Female,Bagmati,54100,223000,12,73,0,0,0,0.9162,0.9156,1.0,168400.0,0.0899,0.318,0.5,1,3,197,4,108,5,239900.0,7,1,0.0122,0,1
57,Male,Gandaki,57700,307000,36,0,0,1,0,3.5,0.2775,0.7,416800.0,0.1241,0.5048,0.4,0,0,187,0,9,1,371000.0,1,54,0.0121,0,0
40,Female,Bagmati,53000,339000,60,47,1,0,0,3.5,0.2308,0.7,455300.0,0.2464,0.2724,1.0,0,0,41,2,117,4,407600.0,8,40,0.0115,0,0
53,Female,Bagmati,174500,1475000,36,0,0,0,0,2.0098,0.5001,0.7,318000.0,0.1683,0.4867,0.5,0,1,156,2,12,4,395500.0,11,28,0.0116,1,1
31,Male,Bagmati,37600,224000,24,0,0,0,1,1.7553,0.5646,0.7,129900.0,0.079,0.4958,0.5,0,1,3,0,94,4,195700.0,8,42,0.015,0,0
46,Male,Bagmati,43400,337000,48,3,4,3,0,2.5815,0.4095,0.4,500.0,0.1332,0.4458,0.8,1,1,60,0,45,1,500.0,4,13,0.0115,1,0
44,Female,Sudurpashchim,15100,177000,120,0,0,0,0,3.5,0.2389,0.4,27500.0,0.0869,0.4003,0.4,0,0,183,0,27,6,500.0,1,45,0.0152,0,0
30,Female,Bagmati,120200,1679000,36,0,0,0,1,0.8894,1.043,0.7,150200.0,0.1882,0.3197,0.5,1,2,133,0,64,6,146900.0,12,46,0.013,0,1
49,Female,Province No. 1,63500,400000,120,0,0,0,0,3.5,0.1351,1.0,30900.0,0.1077,0.7435,0.6,1,0,240,2,6,3,73400.0,10,67,0.0126,1,0
40,Male,Bagmati,12500,72000,24,0,0,0,0,1.7124,0.5958,0.7,95900.0,0.1208,0.4713,0.5,0,2,52,1,9,5,133400.0,1,73,0.0131,0,0
48,Male,Bagmati,114600,562000,120,23,2,0,0,3.5,0.2583,0.7,500.0,0.058,0.3445,0.8,1,1,71,1,233,2,500.0,6,12,0.0107,0,0
22,Male,Bagmati,67700,1216000,120,38,1,0,0,1.7188,0.5787,0.4,432900.0,0.0203,0.4876,1.0,1,2,0,2,45,2,426800.0,7,0,0.0116,0,1
26,Male,Lumbini,47600,227000,60,37,2,1,0,3.5,0.1367,1.0,75800.0,0.1246,0.5352,0.6,0,0,25,0,96,6,120100.0,4,28,0.0124,1,0
50,Female,Bagmati,58100,377000,48,7,1,2,0,2.7865,0.3657,1.0,61300.0,0.2075,0.4078,0.5,0,1,240,1,90,2,58200.0,3,15,0.0111,0,0
62,Male,Madhesh,34300,321000,48,2,3,1,0,1.7083,0.5377,1.0,360300.0,0.0799,0.64,0.4,0,1,240,0,119,6,282300.0,4,12,0.0146,0,0
25,Male,Bagmati,54300,244000,24,0,0,1,0,1.7606,0.5979,1.0,236700.0,-0.009,0.499,0.6,0,2,1,1,84,4,271400.0,1,52,0.0144,0,0
22,Male,Province No. 1,104500,841000,24,0,0,0,0,1.1332,0.7978,0.7,847400.0,0.0076,0.748,0.8,1,2,7,1,48,1,938800.0,1,58,0.0141,0,0
31,Female,Bagmati,130100,585000,48,0,0,0,0,3.2813,0.3166,1.0,782000.0,0.0886,0.4689,0.8,1,1,6,0,155,4,568800.0,7,10,0.012,0,0
22,Male,Gandaki,63400,517000,48,1,3,3,0,1.8012,0.5386,1.0,96700.0,0.108,0.6174,0.4,0,2,1,3,48,1,127900.0,10,85,0.013,1,1
31,Male,Karnali,43800,300000,84,28,1,0,0,2.5985,0.3885,0.7,236500.0,0.2017,0.6649,0.8,1,1,21,0,4,1,157800.0,7,13,0.0157,0,0
50,Male,Bagmati,122800,1608000,120,22,4,2,0,1.9425,0.5395,1.0,1248700.0,0.0756,0.3022,0.4,1,2,240,1,6,1,1637900.0,9,51,0.0118,0,1
54,Male,Bagmati,95000,519000,12,0,0,0,0,0.8721,1.0376,1.0,74800.0,0.2436,0.6279,0.8,1,4,240,3,39,4,50500.0,6,0,0.0108,0,0
47,Male,Karnali,30000,191000,12,19,2,1,0,1.0092,1.0161,0.7,70500.0,0.1313,0.4468,1.0,1,1,20,1,73,3,23900.0,3,32,0.0161,1,1
37,Female,Bagmati,152600,2375000,120,0,0,0,0,2.7599,0.3281,1.0,65200.0,0.0571,0.6945,0.8,1,0,34,0,17,1,50000.0,5,15,0.0114,0,0
27,Female,Bagmati,28100,465000,120,0,0,0,0,2.8428,0.347,0.4,108200.0,-0.0696,0.5076,0.6,0,0,1,0,108,2,128700.0,10,70,0.0112,0,0
43,Female,Madhesh,38200,315000,36,0,0,0,0,1.5883,0.6172,0.7,500.0,0.2211,0.5361,0.6,0,2,30,1,11,3,500.0,10,93,0.0158,0,0
61,Male,Bagmati,28600,375000,120,0,0,0,0,2.4135,0.411,0.4,7800.0,0.0033,0.6019,0.4,0,1,190,1,69,6,24900.0,2,32,0.0119,0,0
29,Male,Province No. 1,8600,186000,120,0,0,0,0,1.985,0.4892,1.0,87500.0,0.1148,0.5384,0.6,1,0,95,0,15,4,76700.0,4,33,0.013,1,0
43,Female,Lumbini,39400,330000,60,0,0,0,0,2.4982,0.4166,0.7,420400.0,0.1243,0.4564,0.8,1,1,240,1,1,3,462000.0,11,29,0.0123,1,0
35,Male,Lumbini,29300,286000,60,0,0,0,0,3.4035,0.2819,0.7,80500.0,0.0859,0.5933,0.5,1,0,40,1,4,3,73900.0,11,25,0.0142,1,0
36,Female,Bagmati,64100,562000,60,0,0,0,0,2.3884,0.3994,0.7,107000.0,-0.084,0.7889,0.6,0,1,7,1,42,6,155400.0,5,29,0.0123,0,1
42,Male,Lumbini,51400,808000,84,0,0,0,0,1.7883,0.594,1.0,202800.0,0.0772,0.7279,0.5,0,1,9,0,9,4,210800.0,9,53,0.0122,0,0
28,Male,Lumbini,35900,357000,48,0,0,0,0,1.9753,0.5366,1.0,78900.0,0.0813,0.4317,0.5,0,1,3,2,120,5,38700.0,3,38,0.0136,0,0
29,Male,Bagmati,136600,834000,24,0,0,0,0,1.8241,0.5159,1.0,2116600.0,0.1435,0.271,0.4,0,1,71,1,3,3,2110100.0,8,50,0.0128,0,0
22,Female,Province No. 1,58300,511000,120,0,0,0,0,2.2223,0.4679,0.7,415900.0,0.2091,0.6666,0.6,1,2,12,2,31,2,382700.0,3,44,0.0137,0,0
49,Female,Madhesh,53900,575000,24,0,0,0,0,1.4161,0.6872,0.7,94800.0,0.222,0.8161,0.6,0,0,140,1,20,4,127000.0,7,10,0.0137,1,0
59,Male,Sudurpashchim,33100,338000,48,35,1,1,0,2.7712,0.3217,1.0,119300.0,0.1118,0.8175,0.6,1,0,41,0,1,2,102900.0,1,63,0.0149,1,0
39,Male,Bagmati,160100,1857000,36,0,0,0,0,1.9798,0.5131,0.7,1001800.0,-0.0033,0.7777,0.6,0,0,97,0,1,3,1162600.0,6,4,0.0119,0,1
47,Female,Bagmati,75100,673000,48,0,0,0,0,2.1752,0.4933,0.7,133600.0,0.1034,0.4563,0.6,1,2,41,2,1,6,93800.0,7,19,0.0109,1,0
62,Female,Lumbini,61500,531000,24,17,0,0,0,1.2071,0.7766,0.7,1271600.0,0.1126,0.2755,1.0,0,2,240,3,4,2,956800.0,12,35,0.0122,0,1
52,Male,Sudurpashchim,19600,163000,60,16,5,2,0,2.0813,0.5365,1.0,96800.0,0.1159,0.3689,0.8,1,1,240,1,6,2,2600.0,6,19,0.0154,0,0
31,Female,Gandaki,26500,188000,36,3,7,6,0,1.5548,0.6686,0.4,192600.0,-0.0482,0.7643,0.4,0,4,40,1,20,4,207000.0,7,8,0.0118,1,1
53,Female,Bagmati,163600,707000,36,0,0,0,0,3.0101,0.3354,0.7,302000.0,0.1167,0.6148,0.4,0,1,240,0,13,1,324600.0,7,2,0.0119,0,0
37,Male,Karnali,32900,348000,48,0,0,0,0,1.5963,0.6635,0.7,62700.0,0.0134,0.5281,1.0,0,2,190,3,60,1,87600.0,3,31,0.0158,0,0
61,Male,Bagmati,36900,207000,36,8,4,5,0,2.0824,0.4764,0.7,118600.0,0.0615,0.6101,0.4,0,2,240,6,38,5,145700.0,7,0,0.011,0,1
59,Male,Gandaki,36300,306000,60,28,1,0,0,1.6218,0.603,0.7,29100.0,0.1823,0.6182,0.5,1,3,227,1,68,4,12800.0,8,38,0.0128,0,0
22,Female,Lumbini,74600,1136000,36,2,4,3,0,1.1081,0.9641,1.0,73600.0,0.0521,0.5386,1.0,1,2,7,0,26,4,60400.0,8,30,0.014,0,0
58,Male,Bagmati,48500,366000,36,0,0,1,0,2.0852,0.4632,0.4,104700.0,0.14,0.6367,0.4,0,1,225,1,77,6,108700.0,10,82,0.0111,0,0
31,Female,Bagmati,65600,264000,84,0,0,0,1,3.5,0.104,1.0,89700.0,0.0082,0.6368,0.4,0,0,79,0,137,3,79200.0,4,21,0.0112,0,0
41,Female,Bagmati,76400,341000,60,0,0,0,0,1.6613,0.6163,0.7,747400.0,0.0772,0.4185,0.5,0,3,240,5,33,4,621600.0,3,15,0.0116,0,0
52,Female,Province No. 1,26200,342000,120,0,0,0,0,1.9621,0.5143,0.4,85100.0,0.0661,0.6436,0.5,0,2,66,3,106,6,119100.0,8,40,0.0129,0,1
26,Male,Gandaki,86500,528000,12,0,0,0,0,1.151,0.9171,0.7,480000.0,0.2959,0.6541,0.6,0,1,4,2,87,3,512100.0,5,15,0.0132,0,1
21,Male,Lumbini,25900,194000,84,9,0,0,0,2.1067,0.4827,0.7,187200.0,0.1161,0.5774,0.6,0,2,5,3,22,5,173500.0,8,55,0.0146,0,1
38,Female,Province No. 1,41000,314000,48,30,2,3,0,2.0833,0.4818,1.0,93400.0,0.0961,0.5883,0.5,0,1,74,2,4,1,117000.0,6,0,0.0124,1,0
45,Male,Lumbini,52600,779000,36,0,0,0,0,1.1189,0.8367,1.0,106200.0,0.0826,0.809,0.6,1,1,3,2,55,4,103300.0,11,15,0.0128,0,0
45,Other,Madhesh,26100,406000,36,9,2,2,0,1.1216,0.935,0.7,44400.0,0.2296,0.4907,0.6,1,1,122,3,57,3,65400.0,5,27,0.0138,0,0
60,Male,Madhesh,27400,211000,120,0,0,1,1,3.5,0.1803,1.0,202200.0,0.0533,0.5893,0.5,0,0,240,1,179,5,152200.0,6,20,0.0151,0,0
31,Female,Gandaki,63100,271000,48,0,0,0,0,1.8267,0.5281,1.0,224200.0,0.1064,0.7099,0.5,0,2,18,0,140,6,157100.0,6,2,0.0112,0,0
50,Male,Lumbini,28100,526000,120,0,0,0,0,2.3773,0.4504,0.4,4100.0,0.0258,0.4401,0.5,0,1,77,0,51,6,14500.0,6,0,0.0123,0,0
29,Male,Province No. 1,25800,125000,84,19,5,4,0,1.8865,0.4901,1.0,62700.0,0.0263,0.5822,0.8,1,2,5,5,110,3,66400.0,12,54,0.0132,0,0
39,Male,Sudurpashchim,34700,420000,60,8,2,0,0,1.9659,0.5258,1.0,19200.0,0.1226,0.7177,0.6,1,1,38,0,142,2,500.0,4,34,0.0154,1,0
43,Female,Madhesh,39500,272000,24,0,0,0,0,1.2632,0.7641,1.0,200900.0,0.0827,0.3315,1.0,1,2,240,0,117,2,254700.0,7,14,0.0139,1,0
39,Male,Gandaki,14300,50000,60,0,0,1,0,3.5,0.1768,0.7,68500.0,0.2089,0.7112,0.5,0,1,37,1,173,5,44100.0,12,42,0.012,0,0
28,Male,Province No. 1,52300,450000,36,0,0,0,0,1.4471,0.7064,1.0,339300.0,0.067,0.6083,0.8,1,3,18,3,82,6,317500.0,6,0,0.0121,0,0
28,Female,Bagmati,80700,552000,36,0,0,0,0,1.6703,0.6068,0.7,302800.0,0.1357,0.8234,0.4,0,2,27,1,82,5,273700.0,8,55,0.0123,0,0
57,Female,Karnali,32000,263000,36,12,2,3,0,1.4143,0.6943,1.0,213800.0,0.0719,0.7688,0.5,0,2,131,0,5,4,137300.0,9,60,0.0148,1,1
60,Female,Bagmati,185600,2587000,120,44,4,6,0,1.5798,0.6569,1.0,365000.0,0.0827,0.6932,0.6,1,2,226,3,32,5,416000.0,7,6,0.0115,0,0
24,Male,Lumbini,33300,190000,24,6,2,1,0,2.775,0.3918,1.0,254000.0,0.0914,0.4819,0.5,1,0,2,1,60,1,192500.0,12,31,0.0126,0,0
30,Male,Karnali,19400,142000,60,0,0,0,0,2.5623,0.3849,1.0,500.0,0.089,0.5556,0.8,1,1,73,4,89,6,11700.0,1,55,0.0166,1,0
62,Male,Madhesh,75100,500000,12,0,0,0,0,1.1851,0.8893,0.7,160500.0,0.0756,0.5929,1.0,1,0,15,0,121,2,261100.0,12,49,0.0142,0,0
25,Female,Bagmati,57900,169000,60,0,0,0,0,3.5,0.1077,1.0,162400.0,0.0885,0.7754,1.0,0,0,60,1,5,1,104900.0,5,30,0.0126,0,0
43,Female,Karnali,41800,479000,60,0,0,0,0,1.4255,0.6452,1.0,238700.0,0.0957,0.3795,0.6,0,2,18,3,18,4,256900.0,2,46,0.015,0,0
33,Female,Gandaki,41000,319000,36,14,2,1,0,2.0626,0.5041,1.0,33400.0,0.0745,0.7725,0.5,0,1,12,2,67,6,107700.0,12,59,0.0111,0,0
62,Male,Gandaki,40200,482000,60,0,0,0,0,1.5169,0.673,1.0,66100.0,0.1168,0.8132,0.8,1,2,211,0,115,2,93300.0,12,45,0.0123,0,0
52,Female,Madhesh,75800,1341000,84,12,1,0,0,1.6081,0.5965,0.7,310500.0,0.0955,0.3746,0.5,0,1,125,0,126,3,283400.0,2,59,0.0148,0,0
52,Male,Madhesh,41100,390000,36,0,0,0,0,2.4779,0.4296,1.0,7400.0,0.1801,0.6161,1.0,1,0,123,1,82,4,5000.0,8,39,0.0135,0,0
23,Male,Lumbini,32400,355000,120,3,0,0,0,3.5,0.1968,0.4,12400.0,-0.0186,0.3602,0.6,0,0,68,2,60,2,40500.0,12,57,0.0133,0,0
27,Male,Bagmati,92500,777000,60,21,3,0,0,1.5875,0.5996,1.0,874900.0,0.1529,0.7168,0.5,0,2,33,0,96,3,937300.0,2,39,0.0125,0,1
54,Female,Madhesh,38700,320000,60,0,0,0,0,3.5,0.2605,0.7,206400.0,-0.0425,0.4065,0.5,0,0,153,1,107,5,154700.0,1,46,0.0143,0,0
30,Male,Province No. 1,8000,167000,84,0,0,0,0,1.1413,0.8533,0.7,500.0,0.1998,0.5417,0.4,0,2,7,1,141,6,500.0,4,30,0.012,0,1
39,Male,Bagmati,141000,1146000,60,0,0,1,0,2.2011,0.4139,1.0,1076900.0,0.0512,0.584,0.5,0,2,55,1,3,2,654400.0,8,45,0.0112,0,0
25,Female,Madhesh,38600,209000,48,0,0,1,0,1.8274,0.528,0.7,367200.0,0.3608,0.5727,0.6,0,2,7,0,84,4,403000.0,2,36,0.015,0,0
21,Female,Lumbini,47000,442000,120,0,0,0,0,3.3941,0.2878,0.7,148400.0,-0.0443,0.7299,1.0,1,1,7,0,36,5,77100.0,5,2,0.014,1,0
51,Male,Province No. 1,78700,541000,84,9,0,0,0,1.9888,0.4766,0.7,677100.0,0.0021,0.7252,0.8,1,3,161,3,73,4,417100.0,4,7,0.0139,0,0
28,Male,Lumbini,21500,347000,48,0,0,0,0,1.7583,0.5514,0.4,131600.0,0.0621,0.6453,0.4,0,0,60,0,25,2,153100.0,4,27,0.0125,1,0
28,Female,Karnali,14000,94000,120,0,0,0,0,3.5,0.1187,0.7,103600.0,0.0057,0.4984,0.6,0,0,64,2,43,1,102300.0,7,12,0.0144,0,0
56,Male,Bagmati,90300,771000,120,12,2,2,0,3.5,0.2645,1.0,14800.0,0.0713,0.276,0.6,1,1,138,1,137,6,500.0,5,20,0.0117,0,0
51,Male,Gandaki,32200,261000,48,0,0,0,0,2.1556,0.4342,0.4,500.0,0.0362,0.3285,0.8,1,1,141,2,12,6,37500.0,5,24,0.0142,0,0
29,Other,Province No. 1,52100,391000,60,19,0,0,0,2.5013,0.3877,1.0,5000.0,0.1074,0.4375,0.8,1,1,76,1,132,6,13600.0,2,32,0.0136,0,0
57,Female,Province No. 1,44500,251000,12,0,0,0,0,1.499,0.6992,0.7,125200.0,-0.0324,0.5836,0.5,0,0,240,0,234,3,88400.0,12,43,0.0118,0,0
61,Male,Madhesh,39300,517000,84,0,0,0,0,2.2974,0.4312,0.7,272900.0,0.0609,0.7892,0.6,1,1,184,1,12,1,262100.0,12,47,0.0135,0,0
38,Female,Madhesh,18400,175000,24,1,3,2,0,1.2629,0.7714,0.4,2100.0,0.0246,0.748,0.4,0,1,78,0,2,1,500.0,7,16,0.0152,1,1
40,Female,Madhesh,16900,98000,36,12,2,1,0,2.8562,0.3348,0.4,128900.0,0.1702,0.812,0.6,0,1,22,3,64,5,139900.0,9,57,0.0145,1,1
48,Male,Bagmati,79300,561000,60,0,0,0,0,3.2655,0.3085,1.0,137300.0,0.1452,0.7262,0.5,0,1,240,1,75,3,192900.0,11,40,0.012,0,0
27,Female,Province No. 1,52500,573000,24,4,3,1,0,1.4814,0.8077,0.7,499800.0,0.1051,0.2776,0.8,1,0,26,0,46,6,491100.0,1,72,0.0141,0,0
58,Female,Karnali,19400,162000,120,6,1,0,0,3.4372,0.3048,1.0,85300.0,0.0957,0.6827,0.8,0,1,51,0,123,6,86200.0,2,46,0.0143,0,0
26,Male,Madhesh,19800,107000,48,0,0,0,0,3.0906,0.3279,0.7,41800.0,0.2691,0.5829,0.8,0,1,51,1,80,4,35700.0,9,65,0.0151,1,0
52,Male,Bagmati,119000,1646000,12,0,0,0,0,0.5,2.1171,0.7,742900.0,0.1551,0.7077,0.8,0,2,222,0,58,3,731400.0,10,93,0.0114,0,0
45,Male,Gandaki,52800,770000,60,6,6,1,0,2.0553,0.4846,1.0,135800.0,0.0511,0.4267,0.4,1,0,188,0,129,3,98500.0,10,79,0.0134,1,0
26,Female,Bagmati,144100,2335000,120,63,1,3,0,1.5197,0.7075,0.7,235700.0,-0.0035,0.6992,0.5,0,4,6,1,56,5,223600.0,1,50,0.0122,0,1
39,Female,Sudurpashchim,27700,257000,24,67,4,2,0,1.1342,0.917,1.0,163200.0,0.0889,0.3671,0.6,0,2,12,0,5,2,67200.0,4,34,0.0152,0,1
33,Female,Madhesh,27800,179000,36,0,0,0,0,1.8247,0.5463,0.7,236600.0,0.1401,0.5094,0.6,1,2,30,1,49,4,203100.0,2,48,0.0141,0,0
60,Male,Bagmati,15900,131000,60,77,4,2,0,1.9477,0.5295,0.4,116700.0,-0.0787,0.3546,0.6,0,3,139,3,4,6,51100.0,6,10,0.0129,0,1
43,Male,Lumbini,28100,150000,60,0,0,0,0,3.3164,0.284,0.7,72900.0,0.1119,0.4406,0.5,0,1,140,2,1,5,9700.0,11,16,0.0127,0,0
36,Female,Province No. 1,30900,406000,84,19,0,0,0,1.3949,0.7347,0.7,3000.0,0.0943,0.3628,0.8,1,5,240,2,4,3,8700.0,4,19,0.0125,0,0
32,Male,Bagmati,107500,1229000,24,0,0,1,0,0.8784,1.1472,1.0,194900.0,0.0612,0.709,0.6,1,3,117,2,23,2,262300.0,8,49,0.0131,0,0
26,Female,Madhesh,27800,212000,24,18,3,1,1,2.2725,0.4377,1.0,65900.0,0.1095,0.705,1.0,1,0,18,0,20,4,40900.0,8,52,0.0153,0,0
42,Male,Madhesh,27000,126000,36,0,0,1,0,2.4387,0.3964,1.0,229800.0,0.0614,0.4881,0.4,0,1,115,1,2,1,150100.0,5,17,0.0141,0,0
42,Male,Bagmati,8000,112000,48,0,0,0,0,2.1135,0.5056,1.0,51100.0,0.0916,0.3932,0.6,0,0,214,0,88,2,73800.0,10,85,0.0106,0,0
61,Female,Madhesh,40900,585000,120,0,0,0,0,2.0667,0.499,1.0,4700.0,0.0302,0.3345,0.5,1,1,240,3,10,3,500.0,1,57,0.0163,0,0
48,Female,Lumbini,63100,810000,120,0,0,0,0,1.8104,0.5309,0.7,246500.0,0.2462,0.8164,0.4,0,2,20,4,14,6,242500.0,10,67,0.0134,0,1
40,Male,Bagmati,124400,456000,120,0,0,0,0,3.1948,0.3052,0.7,49600.0,0.2136,0.6058,0.6,0,2,111,1,26,4,17400.0,11,22,0.0123,0,0
36,Male,Bagmati,57500,310000,60,19,3,1,0,2.8506,0.3552,1.0,570000.0,0.1034,0.5716,1.0,0,1,48,1,42,6,431900.0,7,14,0.0117,0,0
31,Female,Karnali,33400,111000,24,0,0,0,0,2.1556,0.4794,0.7,500.0,-0.0054,0.2715,0.6,0,2,35,3,156,2,500.0,12,56,0.0152,1,0
48,Male,Gandaki,41000,314000,120,0,0,0,0,3.5,0.1457,0.4,117500.0,-0.055,0.306,0.5,0,0,87,1,51,3,96500.0,4,25,0.0132,0,1
27,Female,Lumbini,44100,527000,36,0,0,0,0,1.4185,0.7427,1.0,114900.0,0.0844,0.8077,0.6,0,2,137,1,50,5,76700.0,8,26,0.0136,0,1
21,Female,Lumbini,27400,256000,12,0,0,1,1,0.7704,1.4538,0.7,119000.0,-0.2,0.4699,1.0,0,1,14,1,14,3,111800.0,5,21,0.0133,0,0
58,Male,Karnali,29100,393000,60,0,0,0,0,1.2731,0.8016,1.0,500.0,0.1237,0.6918,1.0,1,2,240,1,8,5,500.0,10,65,0.0148,1,0
22,Female,Sudurpashchim,46800,218000,60,0,0,0,0,2.0705,0.4786,0.7,176100.0,0.0146,0.4707,0.5,0,3,17,1,17,2,222400.0,1,68,0.0152,1,0
30,Male,Karnali,38900,396000,60,7,3,2,0,1.9485,0.5443,0.7,21300.0,0.2623,0.4419,0.5,0,1,81,2,7,2,12700.0,4,33,0.0164,0,0
44,Female,Lumbini,52100,772000,120,10,0,0,0,1.5236,0.6029,1.0,297800.0,0.0242,0.5904,0.8,1,3,240,1,1,1,315000.0,3,41,0.0141,0,0
29,Male,Madhesh,33000,243000,60,0,0,0,0,2.3441,0.4056,1.0,74700.0,0.0819,0.3301,0.5,0,1,61,1,23,1,53700.0,6,7,0.0155,0,0
49,Male,Gandaki,10500,79000,48,0,0,0,0,3.3806,0.2896,0.4,500.0,0.2554,0.6464,0.6,1,0,2,1,20,2,500.0,10,65,0.0134,1,0
44,Male,Gandaki,79200,617000,48,0,0,0,0,1.6377,0.6506,1.0,196000.0,0.063,0.4161,1.0,1,2,68,2,33,3,118400.0,11,18,0.0118,0,0
24,Male,Gandaki,70200,335000,120,11,1,0,0,2.1241,0.4675,0.7,303700.0,0.3096,0.475,0.6,1,3,18,3,18,5,235700.0,1,67,0.0129,0,0
40,Female,Bagmati,101600,1158000,60,0,0,0,0,1.6151,0.6124,0.7,72700.0,0.1011,0.4133,0.5,0,1,3,1,46,1,144900.0,3,43,0.0113,0,0
55,Male,Madhesh,33800,209000,24,6,3,0,0,1.3949,0.7334,1.0,15600.0,0.0468,0.3814,0.5,1,2,20,1,31,3,27400.0,7,2,0.0139,0,0
