applicant_age,gender,province,monthly_income_npr,loan_amount_npr,loan_tenure_months,close_year,max_dpd_24m,overdue_count_12m,bounce_count_12m,restructure_count,dscr,emi_income_ratio,income_stability,avg_bank_balance_6m,income_cagr_2y,ltv_ratio,collateral_score,insurance_flag,active_loan_count,credit_history_months,hard_enquiry_6m,bank_tenure_months,product_count,avg_deposit_12m,bs_month_applied,festival_proximity,district_npa_rate,remittance_inflow_flag,defaulted
34,Male,Lumbini,17700,148000,84,2021,2,7,3,0,1.8217,0.5439,1.0,23600.0,0.0218,0.2814,1.0,1,2,24,2,62,6,11700.0,12,58,0.0142,1,0
53,Female,Province No. 1,64100,351000,60,2019,0,0,0,0,2.7404,0.3603,1.0,889900.0,0.1254,0.5406,1.0,1,1,240,0,15,5,528900.0,3,42,0.013,1,0
39,Male,Madhesh,46500,390000,24,2018,0,0,0,0,0.9561,1.1714,0.4,711200.0,-0.1364,0.5347,0.6,1,3,146,1,4,2,889300.0,7,8,0.0133,0,1
30,Male,Bagmati,118300,626000,120,2021,4,2,3,0,3.5,0.1108,0.7,222700.0,0.1995,0.5616,0.6,0,0,103,0,42,6,219000.0,9,72,0.0116,0,0
62,Male,Bagmati,52100,243000,24,2018,9,3,2,0,2.2365,0.4824,0.4,159300.0,0.0056,0.3029,0.6,0,1,156,1,10,4,212000.0,6,0,0.0121,0,0
57,Female,Madhesh,28300,379000,120,2022,0,0,0,0,2.2167,0.4605,0.7,273000.0,0.3475,0.3678,0.8,0,1,240,1,146,5,239500.0,2,36,0.0128,0,0
53,Male,Province No. 1,27400,290000,36,2022,8,4,1,0,1.8675,0.5258,1.0,500.0,0.0593,0.4842,0.4,0,0,65,2,38,1,19400.0,10,80,0.013,0,1
38,Male,Madhesh,61200,478000,120,2024,9,4,1,1,2.7666,0.3578,1.0,751000.0,0.0461,0.3285,0.6,1,2,42,2,28,2,928900.0,6,14,0.0151,1,0
44,Female,Gandaki,39000,313000,48,2024,17,6,4,0,2.2651,0.44,1.0,341700.0,0.0726,0.2712,0.5,0,1,144,2,94,6,293600.0,9,63,0.0132,0,1
60,Male,Bagmati,15900,310000,120,2020,0,0,0,0,0.9971,0.9679,1.0,500.0,0.0935,0.3603,0.8,0,4,240,0,17,3,10500.0,7,0,0.0128,0,0
43,Male,Province No. 1,49900,285000,24,2024,0,0,0,0,2.2139,0.4885,1.0,53400.0,0.0808,0.5714,0.5,1,1,122,1,39,2,13800.0,11,27,0.0134,1,0
55,Male,Gandaki,45300,280000,24,2018,35,4,5,0,1.5118,0.664,1.0,265700.0,0.0107,0.2861,0.5,0,3,20,1,19,6,279400.0,4,13,0.0124,1,0
56,Female,Lumbini,63300,465000,120,2023,0,0,0,0,3.5,0.1182,1.0,189000.0,0.1451,0.7379,1.0,1,0,240,1,14,1,131600.0,4,17,0.0134,1,0
54,Female,Lumbini,93800,496000,24,2022,105,1,1,0,2.539,0.4052,0.7,97000.0,0.1981,0.3083,0.6,0,0,240,0,105,6,63900.0,10,79,0.0137,0,0
46,Male,Bagmati,116700,835000,48,2021,0,0,0,0,1.7055,0.6332,1.0,36100.0,0.0887,0.5119,0.8,1,3,168,1,146,6,52600.0,6,6,0.0106,1,0
35,Male,Bagmati,83400,978000,120,2023,0,0,0,1,3.5,0.2146,1.0,362600.0,0.0723,0.5017,0.6,1,0,19,1,2,2,419700.0,9,68,0.0127,1,0
35,Other,Gandaki,93400,507000,24,2021,0,0,0,0,2.9341,0.3346,0.7,21600.0,0.1733,0.2539,0.5,0,0,21,0,34,1,37100.0,6,10,0.0116,0,0
55,Male,Gandaki,122900,2076000,84,2022,0,0,0,0,2.2959,0.4149,0.7,328300.0,0.0301,0.5497,0.5,1,0,206,0,7,2,265200.0,6,16,0.0115,0,0
38,Male,Lumbini,94800,598000,120,2022,0,0,0,0,3.5,0.2677,1.0,170400.0,0.072,0.7731,0.5,0,2,105,2,1,4,131700.0,1,69,0.0122,0,0
31,Female,Karnali,21000,299000,120,2020,99,1,1,1,2.5148,0.4056,0.7,42200.0,0.233,0.7135,0.8,1,1,16,0,112,6,50800.0,8,49,0.016,0,1
28,Male,Bagmati,153700,1315000,48,2019,0,0,0,0,2.1767,0.4557,0.7,191200.0,0.1586,0.7554,0.5,0,1,16,1,26,2,141100.0,3,18,0.0122,0,0
46,Other,Madhesh,85700,668000,48,2022,0,0,0,0,1.1489,0.8249,0.7,132600.0,0.0205,0.3012,0.5,1,4,99,3,7,6,74400.0,2,32,0.0153,0,1
61,Female,Bagmati,100100,824000,36,2019,13,3,3,0,1.4114,0.6726,1.0,99300.0,0.1187,0.6604,1.0,1,2,111,1,38,4,87200.0,10,83,0.0141,0,0
36,Female,Bagmati,94800,956000,24,2020,1,4,0,2,1.6767,0.6255,1.0,685500.0,0.0496,0.5741,0.5,0,0,39,2,103,5,645500.0,9,66,0.0121,0,1
48,Male,Sudurpashchim,29600,362000,84,2019,13,2,0,0,2.1781,0.4367,0.7,86700.0,0.1389,0.6697,1.0,1,1,25,2,144,5,73000.0,7,13,0.0138,0,0
33,Male,Sudurpashchim,28300,225000,48,2023,0,0,0,0,1.8196,0.5965,1.0,159200.0,0.0859,0.385,1.0,1,2,178,1,10,6,130800.0,12,32,0.015,0,0
37,Female,Sudurpashchim,22900,264000,84,2020,0,0,0,0,2.5104,0.4221,0.7,55400.0,0.1513,0.6851,0.5,0,1,76,1,150,5,79800.0,1,73,0.015,1,0
38,Male,Bagmati,120900,998000,120,2023,0,0,0,0,3.0983,0.3182,0.7,317000.0,0.2169,0.3915,1.0,1,1,139,0,109,6,207700.0,3,26,0.0124,0,0
36,Male,Madhesh,74200,267000,12,2022,1,1,1,0,2.159,0.4132,0.7,316100.0,-0.0384,0.5013,1.0,1,0,66,2,74,5,307400.0,10,89,0.015,0,0
56,Male,Madhesh,20800,127000,60,2022,16,3,2,0,3.5,0.1816,0.4,31400.0,-0.0773,0.5676,1.0,1,0,240,2,72,6,3800.0,2,58,0.0151,0,0
59,Male,Province No. 1,40800,297000,84,2024,1,2,1,0,2.8356,0.3466,0.7,210200.0,0.0155,0.5958,0.5,0,2,0,1,6,6,162400.0,5,21,0.0133,0,1
32,Male,Lumbini,14300,95000,36,2022,11,4,4,0,3.1119,0.3308,0.4,4100.0,-0.1107,0.742,1.0,1,0,186,1,27,3,500.0,5,11,0.0136,1,0
36,Male,Province No. 1,57100,358000,48,2020,0,0,0,0,2.5721,0.4001,0.7,9300.0,-0.073,0.8168,0.6,0,1,166,1,15,4,16800.0,5,23,0.0121,0,1
21,Male,Bagmati,69700,961000,120,2024,49,3,2,0,2.8806,0.3404,1.0,421900.0,0.0927,0.5273,0.8,1,1,1,2,36,1,292800.0,8,50,0.0138,0,0
52,Female,Madhesh,21800,301000,24,2020,0,0,1,1,0.9762,0.9509,0.7,223900.0,-0.1351,0.5699,0.6,1,1,58,1,57,2,235500.0,6,0,0.0132,0,1
50,Female,Sudurpashchim,68600,1112000,36,2021,4,2,2,0,1.273,0.7893,0.7,402800.0,0.0353,0.5499,0.8,1,0,86,2,94,6,472300.0,7,0,0.0156,0,1
56,Male,Gandaki,13900,130000,36,2021,0,0,0,0,2.1105,0.4668,0.4,72400.0,0.1175,0.5059,0.5,0,1,67,0,47,6,88900.0,11,18,0.0126,0,0
44,Male,Lumbini,21500,139000,48,2023,0,0,0,0,3.5,0.2667,1.0,500.0,0.1523,0.4304,0.5,0,0,210,1,12,3,500.0,12,52,0.0126,0,0
59,Female,Madhesh,47500,411000,48,2021,34,3,2,0,2.1795,0.4457,1.0,160100.0,0.1561,0.6699,0.5,0,1,65,3,91,2,177500.0,3,40,0.0144,1,0
26,Female,Province No. 1,73000,956000,120,2021,0,0,0,0,1.7273,0.5743,0.7,882000.0,0.2163,0.4348,0.5,0,2,37,1,20,3,852700.0,4,25,0.0132,0,0
36,Male,Bagmati,67900,744000,120,2022,12,2,0,0,1.9554,0.5392,1.0,308500.0,0.0229,0.4663,0.6,0,2,117,0,15,6,256300.0,7,13,0.0115,0,0
39,Other,Province No. 1,34100,325000,60,2021,0,0,0,0,3.3298,0.2944,0.7,27900.0,0.1392,0.5004,0.8,1,0,18,0,148,5,13700.0,7,0,0.0122,0,0
53,Male,Gandaki,71500,580000,12,2018,0,0,0,0,0.7314,1.1739,0.7,581000.0,0.1413,0.7846,0.6,1,2,240,1,74,3,601000.0,7,13,0.0123,0,0
30,Male,Madhesh,45500,692000,12,2022,4,5,3,0,0.536,1.988,1.0,407600.0,-0.0078,0.5331,0.6,1,1,15,2,5,2,249300.0,6,4,0.014,1,1
34,Male,Madhesh,28900,115000,48,2019,31,1,0,0,2.656,0.3865,1.0,122200.0,0.0167,0.746,0.5,0,2,19,2,12,3,123900.0,6,0,0.0154,0,0
24,Female,Bagmati,154000,813000,48,2024,0,0,0,0,1.7936,0.555,0.7,52200.0,0.3558,0.7028,1.0,1,2,14,1,18,2,89100.0,5,18,0.0108,0,0
60,Female,Province No. 1,67500,525000,36,2023,42,4,2,0,1.9012,0.5346,1.0,254600.0,0.0061,0.6825,0.5,0,2,15,1,94,6,316100.0,3,19,0.0126,0,0
40,Female,Province No. 1,75900,1306000,120,2021,0,0,0,0,2.3279,0.4182,0.7,53700.0,0.1249,0.4905,0.8,1,1,133,1,7,4,20800.0,10,87,0.0136,1,0
21,Male,Province No. 1,40400,557000,120,2018,12,5,4,0,2.0696,0.4852,0.7,593200.0,0.3659,0.6455,0.6,1,1,2,3,5,6,402100.0,8,39,0.0133,0,1
30,Male,Province No. 1,61200,280000,36,2020,45,2,1,0,1.2845,0.7708,0.7,34700.0,0.07,0.6825,0.4,0,3,100,1,21,2,72100.0,9,63,0.0132,1,1
44,Male,Lumbini,39700,404000,120,2022,3,1,1,0,2.8544,0.362,1.0,65200.0,0.1474,0.7499,0.8,1,2,12,4,10,2,29500.0,5,7,0.0122,0,0
41,Male,Madhesh,53000,837000,60,2024,52,1,0,0,1.5093,0.6818,1.0,9300.0,0.0722,0.6879,0.8,1,1,240,1,24,6,500.0,6,1,0.0151,0,0
42,Female,Karnali,39000,243000,60,2023,8,2,3,0,3.1633,0.3185,0.7,183300.0,-0.0007,0.5094,0.8,1,1,66,0,184,2,225200.0,12,38,0.016,0,0
23,Female,Bagmati,127200,1384000,48,2023,0,0,0,0,2.1874,0.4538,1.0,683500.0,0.0868,0.6637,0.6,1,0,4,1,60,4,704200.0,12,40,0.0115,0,0
57,Male,Karnali,29700,424000,120,2019,0,0,0,0,2.0057,0.4616,1.0,171500.0,0.0355,0.5187,0.6,0,1,217,2,85,4,253000.0,4,31,0.0155,0,0
55,Other,Madhesh,10300,86000,24,2020,0,0,0,0,1.3758,0.7773,0.4,13000.0,0.0008,0.4334,0.4,0,1,23,0,7,5,35400.0,7,5,0.0135,0,0
30,Male,Lumbini,27600,151000,36,2023,0,0,0,0,2.3426,0.4302,1.0,500.0,0.0667,0.529,0.5,0,2,103,3,56,6,500.0,6,8,0.0138,1,0
36,Male,Gandaki,53300,306000,24,2021,0,0,0,0,2.2393,0.4813,1.0,240100.0,0.1235,0.6274,0.5,0,1,239,0,13,2,232000.0,9,70,0.0121,1,0
24,Male,Gandaki,31200,128000,36,2023,1,3,0,0,3.001,0.3237,0.4,31700.0,0.0282,0.4363,0.5,0,1,4,2,72,4,17500.0,12,43,0.0125,0,0
26,Other,Bagmati,127500,1159000,60,2018,13,3,2,0,3.3064,0.3005,1.0,192500.0,0.1142,0.4653,0.8,1,0,3,0,4,3,102600.0,11,13,0.0109,0,0
56,Male,Madhesh,53100,453000,24,2022,0,0,0,0,1.3099,0.7922,1.0,54200.0,0.0839,0.3425,0.4,0,2,240,3,18,6,29400.0,11,22,0.0135,0,0
25,Male,Gandaki,32700,320000,48,2022,0,0,0,0,2.0897,0.4631,1.0,8200.0,0.1007,0.5777,0.6,1,1,1,0,84,5,32500.0,9,47,0.0124,0,0
35,Male,Bagmati,155200,1135000,120,2023,0,0,0,0,3.5,0.2431,0.7,141600.0,0.1065,0.369,0.8,1,1,8,1,3,6,87500.0,4,19,0.0109,0,0
62,Other,Bagmati,32000,258000,84,2019,6,0,0,0,1.6982,0.5834,0.4,62600.0,-0.0622,0.7607,0.4,1,3,103,4,26,1,81000.0,11,30,0.0126,0,0
34,Male,Lumbini,83600,702000,36,2019,0,0,0,0,1.2017,0.8555,0.7,124200.0,0.1599,0.3087,0.6,0,3,98,4,138,6,75900.0,11,30,0.0151,0,0
49,Female,Gandaki,49300,416000,48,2021,7,1,2,0,2.6299,0.3804,0.4,146900.0,0.0166,0.3593,0.8,0,1,240,0,115,6,204800.0,11,34,0.0119,0,0
25,Female,Karnali,23800,114000,60,2022,0,0,0,0,2.0798,0.4518,1.0,500.0,0.0793,0.3906,0.5,0,2,0,2,39,6,500.0,7,6,0.0151,1,0
57,Female,Bagmati,65200,1057000,24,2019,5,5,3,1,0.6961,1.2814,0.7,443400.0,0.1859,0.2684,0.8,1,1,65,3,84,3,551300.0,3,42,0.0115,0,1
59,Male,Madhesh,31600,377000,48,2024,2,1,0,0,2.0268,0.5079,1.0,500.0,0.0465,0.4572,0.8,1,1,211,2,18,1,10700.0,12,52,0.0157,1,0
59,Male,Bagmati,27500,197000,12,2023,143,1,1,2,1.2878,0.9209,0.4,12900.0,-0.122,0.812,0.8,1,0,2,4,87,6,51000.0,10,83,0.0112,0,1
47,Male,Madhesh,18500,218000,12,2019,0,0,0,0,0.5,2.0878,0.4,21000.0,-0.1674,0.5921,0.6,0,4,79,2,44,5,10500.0,3,28,0.0141,0,1
61,Female,Madhesh,32600,521000,48,2023,3,1,2,0,1.9494,0.5725,1.0,161600.0,0.0555,0.2661,0.8,1,0,99,0,160,3,203900.0,9,52,0.0135,0,0
50,Female,Lumbini,46600,750000,120,2024,12,2,0,0,3.0659,0.3282,0.7,245100.0,0.0296,0.3555,1.0,1,0,227,0,121,6,304900.0,2,46,0.0146,0,0
36,Male,Madhesh,13600,94000,120,2020,0,0,0,0,2.5406,0.3947,0.7,70300.0,0.0824,0.6361,0.6,0,2,27,4,62,6,81500.0,11,22,0.0146,1,0
58,Male,Madhesh,35300,220000,36,2023,0,0,0,0,1.8911,0.5286,1.0,98200.0,0.0183,0.7847,0.8,1,2,240,1,37,5,120800.0,9,55,0.0148,0,0
32,Male,Bagmati,88800,516000,120,2022,19,3,0,0,3.5,0.1123,0.7,6100.0,0.1273,0.5014,0.6,1,0,27,1,27,5,18600.0,10,71,0.0125,1,0
56,Male,Madhesh,21200,63000,120,2023,15,1,0,0,3.5,0.05,0.4,54500.0,-0.0064,0.7394,0.6,0,0,96,0,118,3,66600.0,11,30,0.0141,0,0
60,Male,Gandaki,35200,317000,36,2022,0,0,1,0,1.9471,0.5101,1.0,52000.0,0.1131,0.8019,1.0,1,1,235,3,52,2,52900.0,5,16,0.0142,0,0
39,Other,Lumbini,8000,50000,84,2020,6,4,2,0,3.142,0.3086,1.0,12900.0,0.1548,0.2749,0.8,1,2,24,0,101,4,500.0,9,49,0.0132,0,0
30,Male,Madhesh,27000,110000,60,2022,0,0,0,0,2.1746,0.4418,0.4,45300.0,0.1822,0.2823,0.8,1,2,19,3,35,5,93000.0,12,37,0.0142,0,0
27,Male,Sudurpashchim,24200,220000,84,2022,0,0,0,0,3.5,0.2249,1.0,35400.0,0.023,0.3643,0.6,0,0,67,1,58,1,12600.0,2,47,0.0152,1,0
43,Male,Madhesh,40800,401000,36,2023,0,0,0,0,1.3103,0.6958,1.0,34100.0,0.0076,0.397,0.5,1,2,12,1,1,3,50600.0,5,27,0.0144,0,1
49,Female,Bagmati,97100,663000,24,2023,0,0,1,1,1.7285,0.5581,0.7,663200.0,0.0523,0.5796,0.8,1,1,89,2,16,3,696100.0,12,50,0.0121,0,0
45,Male,Bagmati,109400,426000,48,2022,0,0,0,1,3.2613,0.3277,0.7,147400.0,0.1065,0.5656,0.8,0,2,13,1,17,4,115700.0,11,13,0.0125,0,0
48,Female,Bagmati,87800,1205000,120,2021,56,3,2,0,1.7595,0.5468,1.0,801100.0,0.0927,0.5618,1.0,1,2,74,1,49,2,701300.0,1,62,0.0117,1,0
22,Male,Madhesh,37200,463000,120,2020,0,0,0,0,1.8248,0.5468,1.0,55600.0,0.0772,0.5001,0.5,0,2,5,1,48,2,71100.0,3,29,0.014,0,1
22,Male,Karnali,35100,303000,48,2024,3,2,2,0,2.3085,0.4533,0.7,51300.0,0.0841,0.369,0.6,1,1,34,0,8,2,55900.0,5,9,0.0151,0,0
32,Male,Sudurpashchim,36600,537000,120,2023,95,2,1,0,2.5692,0.3972,1.0,11600.0,0.062,0.7156,0.5,1,1,32,0,124,3,500.0,2,37,0.0164,0,1
58,Female,Madhesh,60100,719000,36,2023,29,2,1,0,1.3974,0.759,0.7,111700.0,0.1613,0.7446,0.5,1,1,240,0,5,5,79600.0,5,0,0.0143,1,1
42,Male,Bagmati,74300,703000,48,2018,21,0,0,0,2.3782,0.4029,0.7,300100.0,0.0623,0.6116,1.0,1,1,230,0,130,6,269100.0,8,48,0.0118,0,0
35,Male,Province No. 1,58500,214000,24,2021,3,3,2,0,3.5,0.2049,1.0,63600.0,0.0404,0.7261,0.6,1,0,115,2,65,4,69000.0,1,55,0.0122,1,0
48,Female,Bagmati,38000,418000,48,2021,0,0,0,0,1.6304,0.6032,0.7,130300.0,0.1073,0.3734,0.4,1,1,240,2,1,2,63100.0,7,12,0.0115,0,0
39,Male,Gandaki,61000,465000,48,2023,0,0,0,0,2.6738,0.3483,0.7,102100.0,0.2259,0.4859,0.8,0,1,1,2,19,3,45200.0,9,60,0.0148,0,0
27,Male,Karnali,11100,82000,36,2020,0,0,0,0,1.2033,0.7958,0.4,500.0,0.0415,0.2862,0.6,0,3,7,2,108,5,500.0,4,17,0.0151,0,1
42,Male,Gandaki,69100,431000,120,2024,0,0,0,0,3.5,0.2152,1.0,265600.0,0.1012,0.3751,0.6,0,1,114,2,7,6,395400.0,7,0,0.013,1,0
50,Male,Bagmati,76000,586000,48,2023,0,0,0,0,2.5581,0.3852,1.0,309100.0,0.0721,0.7941,0.8,1,1,29,1,33,1,375800.0,5,0,0.0133,1,0
59,Female,Bagmati,113500,984000,120,2023,14,3,0,0,1.6639,0.6218,0.7,253300.0,0.0827,0.688,0.5,0,3,61,0,54,3,317000.0,8,36,0.0133,0,0
36,Male,Lumbini,21900,219000,120,2019,9,6,1,0,2.978,0.3618,0.4,500.0,-0.0085,0.5096,1.0,1,1,109,2,125,6,500.0,12,52,0.0137,1,0
28,Male,Bagmati,31400,313000,120,2024,73,4,2,0,2.4426,0.4089,0.4,241300.0,0.2767,0.5672,0.8,1,1,69,4,112,4,280300.0,12,60,0.0124,1,1
57,Male,Lumbini,29500,321000,36,2021,3,0,0,1,2.2514,0.4846,1.0,86700.0,0.1083,0.7309,0.6,0,0,239,0,23,4,29800.0,5,8,0.0135,1,0
36,Female,Madhesh,48000,807000,120,2018,0,0,0,0,2.0859,0.4649,0.7,52900.0,0.3463,0.5966,0.4,0,1,11,0,151,6,9200.0,8,55,0.0129,1,0
27,Male,Gandaki,51300,303000,24,2022,0,0,0,0,2.7079,0.3625,1.0,312000.0,0.1366,0.5124,1.0,1,0,81,1,9,1,201800.0,1,58,0.0118,1,0
42,Male,Bagmati,8000,116000,24,2023,2,5,5,0,0.9937,1.132,0.7,88800.0,0.2763,0.4798,0.5,0,2,23,2,86,6,19300.0,7,4,0.014,1,1
23,Female,Karnali,34000,130000,84,2023,0,0,0,0,3.5,0.2562,0.7,30900.0,0.2127,0.293,1.0,0,1,15,0,19,5,16800.0,9,61,0.0156,1,0
62,Female,Gandaki,47400,332000,24,2023,11,1,1,0,1.5252,0.6406,0.7,237400.0,0.1308,0.462,0.5,1,1,10,4,86,4,252800.0,9,64,0.012,0,0
53,Male,Sudurpashchim,33200,185000,48,2024,0,0,0,0,2.4982,0.413,1.0,226200.0,0.0929,0.6672,0.6,0,2,240,1,8,2,179900.0,12,34,0.0144,1,0
39,Male,Madhesh,14700,131000,60,2024,1,0,0,0,3.4595,0.2955,0.4,47600.0,0.1105,0.3015,0.6,1,0,217,1,26,4,30200.0,5,13,0.0157,0,0
43,Female,Bagmati,101300,1808000,120,2023,21,1,0,0,1.9431,0.5167,1.0,475100.0,0.0293,0.3658,0.4,0,1,64,0,23,5,540300.0,1,55,0.0114,0,0
37,Male,Madhesh,8000,50000,120,2023,0,0,0,0,1.504,0.6879,1.0,38000.0,0.0619,0.7521,0.5,0,5,34,4,25,3,29200.0,6,6,0.0143,1,1
40,Other,Madhesh,38900,256000,48,2021,7,2,1,0,3.5,0.2732,0.7,33900.0,-0.0687,0.3572,0.8,1,0,4,1,17,2,66300.0,2,57,0.0163,1,0
60,Male,Madhesh,26100,232000,84,2021,65,1,1,0,2.4374,0.3856,0.7,62800.0,0.0776,0.7319,0.4,0,1,64,1,1,4,136300.0,5,16,0.0141,0,1
51,Male,Karnali,19900,65000,60,2022,0,0,0,0,1.7727,0.5418,0.7,30100.0,0.1904,0.4484,0.8,0,4,48,2,146,5,9400.0,7,0,0.0155,1,0
48,Male,Province No. 1,66400,698000,84,2021,0,0,0,0,3.5,0.2677,0.7,275500.0,0.1899,0.2981,0.5,0,0,17,1,15,2,344500.0,10,76,0.0128,0,0
62,Male,Sudurpashchim,34800,179000,60,2023,0,0,0,0,3.2761,0.287,1.0,14700.0,0.0498,0.3512,0.5,1,2,28,2,28,1,500.0,7,0,0.014,1,0
27,Male,Lumbini,40800,304000,48,2024,0,0,0,0,1.3821,0.6676,1.0,130500.0,0.0387,0.4373,0.5,0,2,51,2,88,2,109900.0,3,21,0.0129,0,0
59,Male,Madhesh,28500,335000,36,2020,4,1,0,0,1.7527,0.5911,0.7,78400.0,0.1035,0.3042,0.6,1,0,240,0,1,2,54800.0,2,58,0.0139,0,0
28,Female,Lumbini,56500,482000,120,2023,0,0,0,0,3.5,0.1759,0.7,208000.0,0.1559,0.7084,0.5,0,0,62,2,5,4,271400.0,2,57,0.0127,0,0
31,Male,Gandaki,40700,443000,48,2022,0,0,0,0,2.5452,0.4094,1.0,213200.0,0.1364,0.7597,0.5,0,0,21,0,20,3,230400.0,6,0,0.012,0,0
48,Male,Karnali,39000,331000,36,2023,0,0,0,0,1.7868,0.5258,1.0,186000.0,0.1043,0.2419,0.6,1,1,166,4,85,3,100900.0,1,48,0.016,1,0
26,Male,Karnali,37100,173000,36,2022,4,0,0,0,2.393,0.4394,1.0,103800.0,0.0419,0.6761,0.4,0,2,30,4,23,4,113500.0,10,95,0.0141,0,0
40,Male,Bagmati,181800,1821000,120,2022,0,0,0,0,1.3308,0.7074,0.7,25200.0,-0.0355,0.4884,0.8,1,3,49,1,232,6,39800.0,1,61,0.013,0,0
35,Female,Province No. 1,58600,361000,60,2022,38,4,1,0,1.8131,0.5671,1.0,5600.0,0.0977,0.7197,0.8,1,2,40,1,90,2,30900.0,3,26,0.0121,0,0
21,Male,Karnali,14000,188000,36,2022,6,3,1,0,1.1967,0.7289,0.7,48000.0,0.1688,0.5484,0.5,0,0,0,2,36,5,26300.0,5,22,0.0144,1,1
28,Male,Madhesh,30800,290000,60,2024,0,0,0,0,1.0862,0.7996,1.0,191000.0,0.1021,0.6428,0.8,1,4,0,2,46,6,175800.0,6,0,0.0161,1,0
39,Female,Province No. 1,40500,167000,24,2018,4,6,3,0,3.5,0.2644,1.0,217800.0,0.0691,0.6355,0.5,0,0,53,1,25,2,300500.0,12,55,0.0131,0,0
24,Male,Bagmati,98100,1499000,48,2020,0,0,0,0,1.3752,0.6999,1.0,227200.0,0.1065,0.431,0.6,1,1,24,2,5,6,185000.0,12,42,0.0125,0,0
60,Female,Bagmati,98600,442000,60,2022,0,0,0,0,3.5,0.1314,1.0,1382400.0,0.0616,0.5151,0.6,1,0,70,2,88,6,865200.0,5,5,0.0124,0,0
39,Female,Gandaki,54100,667000,84,2021,3,3,2,0,2.3114,0.4288,0.7,61300.0,0.059,0.7744,0.5,0,1,33,0,42,2,39000.0,7,0,0.0126,0,0
52,Male,Madhesh,58000,217000,120,2021,0,0,0,0,2.5757,0.3968,1.0,500.0,0.1112,0.7087,0.5,0,2,19,1,124,4,500.0,7,4,0.0136,1,0
29,Male,Gandaki,42000,449000,48,2021,2,1,2,0,1.7348,0.563,1.0,137800.0,0.1044,0.2562,0.5,0,2,55,1,6,4,234600.0,3,31,0.0115,1,0
44,Male,Province No. 1,24100,125000,60,2023,22,3,0,0,3.5,0.1742,0.4,60300.0,-0.083,0.2419,1.0,0,0,58,1,39,5,45700.0,4,18,0.0138,0,0
25,Female,Bagmati,58900,304000,48,2018,0,0,0,0,2.2965,0.4341,1.0,502300.0,0.1073,0.6239,0.6,0,2,10,1,84,5,385400.0,3,34,0.0116,0,0
29,Female,Gandaki,69900,302000,12,2021,0,0,0,0,0.9789,0.9377,1.0,499800.0,0.0194,0.2691,0.5,1,2,15,2,1,3,402200.0,9,68,0.0127,0,0
49,Female,Lumbini,45700,780000,120,2022,27,1,0,0,2.3349,0.4313,1.0,159400.0,0.0757,0.6236,0.4,0,1,97,1,1,1,149200.0,2,51,0.013,0,0
35,Female,Bagmati,90800,431000,36,2021,0,0,0,0,2.4894,0.4074,1.0,54800.0,0.1745,0.3988,0.5,0,1,192,3,64,6,500.0,7,14,0.0124,0,0
62,Female,Sudurpashchim,39400,187000,36,2018,0,0,0,0,3.5,0.1868,1.0,9600.0,0.0183,0.292,0.6,0,0,9,0,62,2,22700.0,5,1,0.0156,1,0
62,Male,Gandaki,9500,116000,84,2024,0,0,0,0,2.6276,0.3912,0.7,500.0,-0.0249,0.3059,0.6,0,1,7,3,138,3,500.0,4,6,0.0142,1,0
26,Female,Province No. 1,20000,50000,48,2021,8,1,0,0,2.4501,0.3981,1.0,149100.0,0.0182,0.6985,0.6,1,2,3,4,20,6,129200.0,6,0,0.0127,1,0
48,Male,Lumbini,43200,293000,60,2024,0,0,0,0,3.5,0.2056,0.7,38600.0,0.2381,0.8037,0.6,1,0,240,2,278,6,91200.0,5,20,0.0144,1,0
53,Female,Bagmati,53300,244000,84,2024,10,1,2,0,2.1731,0.4413,0.4,82100.0,0.128,0.5438,1.0,1,2,68,0,7,4,76500.0,2,35,0.0119,0,0
32,Other,Bagmati,54900,932000,120,2019,10,0,0,0,3.3232,0.2979,1.0,194100.0,0.0328,0.57,1.0,1,0,87,0,42,6,176600.0,9,54,0.0122,0,0
56,Female,Bagmati,51900,198000,12,2022,0,0,0,1,1.3718,0.8089,0.7,46600.0,0.0539,0.7156,0.5,1,3,123,6,60,5,49500.0,1,61,0.0136,0,1
51,Female,Province No. 1,49500,492000,120,2020,6,1,2,0,3.5,0.2925,1.0,115600.0,0.0562,0.7834,0.6,1,1,132,1,142,4,129100.0,7,0,0.0121,1,0
34,Female,Lumbini,58600,842000,120,2020,0,0,1,0,1.5885,0.6729,1.0,96300.0,0.1676,0.6989,0.8,0,2,101,1,18,6,112000.0,1,66,0.0137,0,0
24,Male,Madhesh,8000,86000,120,2022,0,0,0,0,1.8336,0.5315,0.7,64500.0,0.1934,0.7682,0.5,0,2,80,2,14,3,154000.0,6,12,0.0132,1,0
39,Male,Bagmati,8000,153000,120,2022,0,0,0,0,2.0368,0.5009,1.0,58000.0,0.0286,0.3421,0.8,1,1,2,3,75,6,80300.0,10,77,0.0114,0,0
36,Female,Province No. 1,42600,376000,12,2024,0,0,0,0,0.6021,1.5358,0.4,209000.0,-0.0128,0.3765,0.5,0,2,240,1,68,2,142300.0,5,5,0.0135,0,1
43,Female,Bagmati,33900,410000,120,2022,0,0,0,0,2.8401,0.3682,0.7,70900.0,0.2363,0.782,0.5,0,2,240,2,84,3,50800.0,6,0,0.0125,0,0
